account_id,employee_id,platform,username,account_status
GH0338,EMP0338,GitHub,gh338,Active
AD0339,EMP0339,AD,user339.ad,Active
AWS0339,EMP0339,AWS,u339_aws,Active
OK0339,EMP0339,Okta,user339@corp.com,Active
SF0339,EMP0339,Salesforce,sf_user339,Active
GH0339,EMP0339,GitHub,gh339,Active
AD0340,EMP0340,AD,user340.ad,Active
AWS0340,EMP0340,AWS,u340_aws,Active
OK0340,EMP0340,Okta,user340@corp.com,Active
SF0340,EMP0340,Salesforce,sf_user340,Active
GH0340,EMP0340,GitHub,gh340,Active
AD0341,EMP0341,AD,user341.ad,Active
AWS0341,EMP0341,AWS,u341_aws,Active
OK0341,EMP0341,Okta,user341@corp.com,Active
SF0341,EMP0341,Salesforce,sf_user341,Active
GH0341,EMP0341,GitHub,gh341,Active
AD0342,EMP0342,AD,user342.ad,Active
AWS0342,EMP0342,AWS,u342_aws,Active
OK0342,EMP0342,Okta,user342@corp.com,Active
SF0342,EMP0342,Salesforce,sf_user342,Active
GH0342,EMP0342,GitHub,gh342,Active
AD0343,EMP0343,AD,user343.ad,Active
AWS0343,EMP0343,AWS,u343_aws,Active
OK0343,EMP0343,Okta,user343@corp.com,Active
SF0343,EMP0343,Salesforce,sf_user343,Active
GH0343,EMP0343,GitHub,gh343,Active
AD0344,EMP0344,AD,user344.ad,Active
AWS0344,EMP0344,AWS,u344_aws,Active
OK0344,EMP0344,Okta,user344@corp.com,Active
SF0344,EMP0344,Salesforce,sf_user344,Active
GH0344,EMP0344,GitHub,gh344,Active
AD0345,EMP0345,AD,user345.ad,Active
AWS0345,EMP0345,AWS,u345_aws,Active
OK0345,EMP0345,Okta,user345@corp.com,Active
SF0345,EMP0345,Salesforce,sf_user345,Active
GH0345,EMP0345,GitHub,gh345,Active
AD0346,EMP0346,AD,user346.ad,Active
AWS0346,EMP0346,AWS,u346_aws,Active
OK0346,EMP0346,Okta,user346@corp.com,Active
SF0346,EMP0346,Salesforce,sf_user346,Active
GH0346,EMP0346,GitHub,gh346,Active
AD0347,EMP0347,AD,user347.ad,Active
AWS0347,EMP0347,AWS,u347_aws,Active
OK0347,EMP0347,Okta,user347@corp.com,Active
SF0347,EMP0347,Salesforce,sf_user347,Active
GH0347,EMP0347,GitHub,gh347,Active
AD0348,EMP0348,AD,user348.ad,Active
AWS0348,EMP0348,AWS,u348_aws,Active
OK0348,EMP0348,Okta,user348@corp.com,Active
SF0348,EMP0348,Salesforce,sf_user348,Active
GH0348,EMP0348,GitHub,gh348,Active
AD0349,EMP0349,AD,user349.ad,Active
AWS0349,EMP0349,AWS,u349_aws,Active
OK0349,EMP0349,Okta,user349@corp.com,Active
SF0349,EMP0349,Salesforce,sf_user349,Active
GH0349,EMP0349,GitHub,gh349,Active
AD0350,EMP0350,AD,user350.ad,Active
AWS0350,EMP0350,AWS,u350_aws,Active
OK0350,EMP0350,Okta,user350@corp.com,Active
SF0350,EMP0350,Salesforce,sf_user350,Active
GH0350,EMP0350,GitHub,gh350,Active
